Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-10-21 00:00:00+05:30,453.4364019768776,462.5952961870099,452.2500280788176,453.1991271972656,6647651,0.0,0.0
2015-10-23 00:00:00+05:30,457.44638945621705,461.7648489217681,446.6265717924588,453.5075988769531,5608802,0.0,0.0
2015-10-26 00:00:00+05:30,456.4735304190222,456.99556415264726,446.69772216687,447.43328857421875,5048242,0.0,0.0
2015-10-27 00:00:00+05:30,445.51138276786816,449.9959201312872,444.8470133597403,445.8673095703125,5354228,0.0,0.0
2015-10-28 00:00:00+05:30,444.60974050969423,448.40616638315805,441.28786421553366,444.6334533691406,5518950,0.0,0.0
2015-10-29 00:00:00+05:30,444.1826426474416,448.4536475892296,443.68438017952843,446.555419921875,6128894,0.0,0.0
2015-10-30 00:00:00+05:30,447.0774173203412,453.62628951012937,446.12831812140325,449.73492431640625,6168572,0.0,0.0
2015-11-02 00:00:00+05:30,450.3518866024251,456.28381570356356,448.54859793301654,455.4770812988281,3332972,0.0,0.0
2015-11-03 00:00:00+05:30,457.1142230433202,460.53100924423984,456.1651238872418,458.98870849609375,5248878,0.0,0.0
2015-11-04 00:00:00+05:30,459.36833453615986,462.69021072296295,449.0230663245773,451.44329833984375,4630314,0.0,0.0
2015-11-05 00:00:00+05:30,450.3517898239796,451.3009181587471,442.75893858005327,444.46734619140625,4969178,0.0,0.0
2015-11-06 00:00:00+05:30,445.81984168364426,453.08053819806827,445.0843044315408,451.96533203125,3861457,0.0,0.0
2015-11-09 00:00:00+05:30,442.99627769132593,457.9447368152794,438.22701018406843,456.1651611328125,7860126,0.0,0.0
2015-11-10 00:00:00+05:30,454.1482903724122,455.33466436142663,434.8339171579882,437.8948059082031,5300897,0.0,0.0
2015-11-13 00:00:00+05:30,434.24073460592473,445.3927375584119,433.9797177149396,442.78271484375,6314390,0.0,0.0
2015-11-16 00:00:00+05:30,439.43709423901095,447.0299460312396,438.84389264182386,443.3758850097656,7082429,0.0,0.0
2015-11-17 00:00:00+05:30,445.15540643049036,445.55878814577153,439.53195070746267,440.26751708984375,3963426,0.0,0.0
2015-11-18 00:00:00+05:30,440.1963357669721,441.9521983091167,431.82046326401087,432.7933044433594,5191514,0.0,0.0
2015-11-19 00:00:00+05:30,436.0677330455869,445.463901844237,435.2847116692738,443.58941650390625,5622547,0.0,0.0
2015-11-20 00:00:00+05:30,443.2335079089351,452.1551275240836,439.2235201919532,449.33154296875,5216916,0.0,0.0
2015-11-23 00:00:00+05:30,450.8263815561353,454.57535233096166,449.02306398342773,452.60595703125,4845525,0.0,0.0
2015-11-24 00:00:00+05:30,452.25004540016903,461.0767552569109,451.3246591047214,459.2259826660156,6833048,0.0,0.0
2015-11-26 00:00:00+05:30,460.792034414304,470.7339505895598,459.48700843171997,469.16790771484375,10986386,0.0,0.0
2015-11-27 00:00:00+05:30,469.33399466060143,470.9949181427126,462.2631184053609,464.6121826171875,5026593,0.0,0.0
2015-11-30 00:00:00+05:30,464.35117733129067,467.1510490815148,456.66341568690666,458.9412536621094,13807708,0.0,0.0
2015-12-01 00:00:00+05:30,457.47012099530787,464.49351278542184,456.1650951184848,458.37176513671875,5990904,0.0,0.0
2015-12-02 00:00:00+05:30,458.5378897599857,464.92062528648154,457.7074133992855,464.09014892578125,3495228,0.0,0.0
2015-12-03 00:00:00+05:30,462.64282057578225,469.31031598111963,462.2631808714272,463.73431396484375,5243282,0.0,0.0
2015-12-04 00:00:00+05:30,461.40894340915315,463.25971601387903,456.23629449876967,458.15826416015625,6204259,0.0,0.0
2015-12-07 00:00:00+05:30,458.1582461882805,461.74111000339667,450.70773034257655,451.7991943359375,6684321,0.0,0.0
2015-12-08 00:00:00+05:30,450.3043604075847,452.534772648085,444.23006737233425,446.5079345703125,3476092,0.0,0.0
2015-12-09 00:00:00+05:30,444.2775174659971,447.7180457040376,433.196682679578,434.6440734863281,4233993,0.0,0.0
2015-12-10 00:00:00+05:30,437.77612521072206,452.6296727753073,436.589751299428,450.9924621582031,8580298,0.0,0.0
2015-12-11 00:00:00+05:30,451.6568296453169,455.0973578321269,447.4570513975147,452.226318359375,8378766,0.0,0.0
2015-12-14 00:00:00+05:30,449.6874916548645,457.2329183776884,448.9282122580642,453.24664306640625,4875238,0.0,0.0
2015-12-15 00:00:00+05:30,454.14826550493945,464.09015208609554,452.55850982719,463.1173400878906,7254239,0.0,0.0
2015-12-16 00:00:00+05:30,463.1173677848038,468.64591446008285,461.9784195105608,464.4223937988281,5582919,0.0,0.0
2015-12-17 00:00:00+05:30,465.0867901447232,481.6724603692021,464.11394879301406,479.1573181152344,8938805,0.0,0.0
2015-12-18 00:00:00+05:30,476.3574344791351,478.82512171042976,469.80859132930226,470.7102355957031,7391445,0.0,0.0
2015-12-21 00:00:00+05:30,468.81197725896817,474.0795361069901,467.1273116202322,470.80511474609375,5691109,0.0,0.0
2015-12-22 00:00:00+05:30,471.13730416824853,475.78794860506275,466.9612385580987,468.5272521972656,5343834,0.0,0.0
2015-12-23 00:00:00+05:30,470.6627681808556,477.82852563915054,469.8085788984456,476.357421875,5962332,0.0,0.0
2015-12-24 00:00:00+05:30,476.4048496875543,477.97086328273446,472.79824368385965,474.8150939941406,5492714,0.0,0.0
2015-12-28 00:00:00+05:30,474.8387967111179,481.0791965774264,474.5540669726213,479.48944091796875,5946856,0.0,0.0
2015-12-29 00:00:00+05:30,479.4894664660762,483.4282572975152,477.94716568085795,481.86224365234375,6882748,0.0,0.0
2015-12-30 00:00:00+05:30,481.6723733226404,482.146922862339,475.5031708284877,476.6895446777344,3761966,0.0,0.0
2015-12-31 00:00:00+05:30,476.1675910895632,483.90280789166775,474.1269986116709,481.48260498046875,8530230,0.0,0.0
2016-01-01 00:00:00+05:30,479.2047361387715,483.5231666365978,478.445456796567,481.8385009765625,2499742,0.0,0.0
2016-01-04 00:00:00+05:30,476.92689093281683,481.1029567471388,468.242545337554,472.32373046875,13923887,0.0,0.0
2016-01-05 00:00:00+05:30,474.696467972659,479.29965757345843,473.13045429173303,476.9980773925781,6897687,0.0,0.0
2016-01-06 00:00:00+05:30,478.1606798285075,492.776922678854,474.74386464789546,489.8346862792969,12349673,0.0,0.0
2016-01-07 00:00:00+05:30,484.54340401036313,487.8415671109637,478.37420162630366,480.8418884277344,9109980,0.0,0.0
2016-01-08 00:00:00+05:30,484.04519115647855,490.1669395836672,482.4791774485667,486.7738952636719,9836038,0.0,0.0
2016-01-11 00:00:00+05:30,482.1232232639349,503.40699128829976,479.7741882158468,499.04107666015625,13391084,0.0,0.0
2016-01-12 00:00:00+05:30,500.6545818044987,505.5899562909504,494.0583129004232,496.1225891113281,10786810,0.0,0.0
2016-01-13 00:00:00+05:30,499.75296492597585,517.1453398707322,496.953092961764,511.02362060546875,33136776,0.0,0.0
2016-01-14 00:00:00+05:30,504.85440341047723,512.9929729352893,499.7292092358664,503.8103942871094,12840397,0.0,0.0
2016-01-15 00:00:00+05:30,507.65426128566446,517.0267179938247,505.6848366351156,509.3388977050781,13276112,0.0,0.0
2016-01-18 00:00:00+05:30,510.14565974329395,514.3929224058172,478.39799998024995,482.5503234863281,12578025,0.0,0.0
2016-01-19 00:00:00+05:30,488.31614810436264,498.18686670702044,481.24530115539204,495.2446594238281,9917315,0.0,0.0
2016-01-20 00:00:00+05:30,491.115968237494,491.115968237494,469.8085184449222,476.7132873535156,20820207,0.0,0.0
2016-01-21 00:00:00+05:30,482.88254203687063,486.7738779266724,463.4970011680378,467.05615234375,14661212,0.0,0.0
2016-01-22 00:00:00+05:30,471.73051833346545,479.77420715551307,471.73051833346545,476.52349853515625,10929538,0.0,0.0
2016-01-25 00:00:00+05:30,479.2996578088534,483.4520106719062,474.5541033256391,476.4285888671875,6045446,0.0,0.0
2016-01-27 00:00:00+05:30,478.3979886329532,479.2996328269339,473.1066877654205,474.2456359863281,7961346,0.0,0.0
2016-01-28 00:00:00+05:30,475.02864000211304,484.8993883804004,473.1778966104627,482.5740661621094,10648939,0.0,0.0
2016-01-29 00:00:00+05:30,483.54688849409723,493.53623001941287,483.0960517840164,491.3533020019531,8850257,0.0,0.0
2016-02-01 00:00:00+05:30,493.5125206330654,494.39039343135,486.6789194789522,488.93304443359375,4577528,0.0,0.0
2016-02-02 00:00:00+05:30,488.93307464290694,490.1194485767999,470.0458261811068,475.0998229980469,6816943,0.0,0.0
2016-02-03 00:00:00+05:30,468.8594430328925,471.7067698348806,462.6902398350913,465.7273864746094,7241614,0.0,0.0
2016-02-04 00:00:00+05:30,468.859422028966,475.0286249503998,458.2768788436302,461.7648620605469,8401043,0.0,0.0
2016-02-05 00:00:00+05:30,464.63590362215814,466.012126627644,456.2362884339634,460.74456787109375,9690760,0.0,0.0
2016-02-08 00:00:00+05:30,460.83948813806205,467.34087593471327,454.59908799380554,456.0702209472656,5574046,0.0,0.0
2016-02-09 00:00:00+05:30,452.20260173245504,459.74802791860316,450.8264079236376,454.38555908203125,9047009,0.0,0.0
2016-02-10 00:00:00+05:30,451.63313649611837,461.74113033597644,450.18574564775577,456.8294982910156,7791663,0.0,0.0
2016-02-11 00:00:00+05:30,456.9244177722164,458.3955507500537,434.45427524325777,438.7489929199219,7898492,0.0,0.0
2016-02-12 00:00:00+05:30,443.1860318869713,443.1860318869713,421.4514579845373,430.20697021484375,13530925,0.0,0.0
2016-02-15 00:00:00+05:30,435.64062685448636,451.4669854871145,435.64062685448636,449.2840576171875,8899342,0.0,0.0
2016-02-16 00:00:00+05:30,451.34840981482165,454.62283120039103,439.9116478251324,441.5963134765625,6010968,0.0,0.0
2016-02-17 00:00:00+05:30,443.7555360812952,454.36182185124767,434.88137095017333,452.06024169921875,7126582,0.0,0.0
2016-02-18 00:00:00+05:30,456.97182478345354,459.70052851637547,444.1825830140132,446.1282653808594,6660867,0.0,0.0
2016-02-19 00:00:00+05:30,446.08086672543834,452.13144726460604,444.8232956572788,448.1451721191406,4723683,0.0,0.0
2016-02-22 00:00:00+05:30,448.02650153828705,459.510688429068,448.02650153828705,456.66339111328125,5893738,0.0,0.0
2016-02-23 00:00:00+05:30,457.04304307280796,458.9886962910314,447.38585707987534,450.6602783203125,8763783,0.0,0.0
2016-02-24 00:00:00+05:30,448.40618115567975,454.88382698512885,447.0299580913237,452.083984375,7008431,0.0,0.0
2016-02-25 00:00:00+05:30,452.81946884704644,453.93467488467957,446.4841886345181,448.0264892578125,11457637,0.0,0.0
2016-02-26 00:00:00+05:30,452.2500331236932,454.9787077391879,448.1214226733531,450.9924621582031,3853247,0.0,0.0
2016-02-29 00:00:00+05:30,451.4433430594794,471.99154588798046,443.7080966834657,458.7277526855469,14321426,0.0,0.0
2016-03-01 00:00:00+05:30,457.80231990159905,467.45950584230377,457.7785778039381,465.6799011230469,7593145,0.0,0.0
2016-03-02 00:00:00+05:30,471.1847756188521,477.2828111308817,468.5035557353994,475.2659606933594,9278900,0.0,0.0
2016-03-03 00:00:00+05:30,479.29964917034584,483.09607514507024,473.36772079275966,480.6521301269531,7328829,0.0,0.0
2016-03-04 00:00:00+05:30,481.1977922469667,481.67237102343506,476.2149928648805,477.5911865234375,4147803,0.0,0.0
2016-03-08 00:00:00+05:30,478.1132609450549,489.2178087831915,478.1132609450549,487.3670654296875,6102409,0.0,0.0
2016-03-09 00:00:00+05:30,484.04517447335206,495.38702668075007,483.3808050444088,494.343017578125,5471034,0.0,0.0
2016-03-10 00:00:00+05:30,494.50909658693763,496.33612714074684,478.82510095197006,480.130126953125,9555978,0.0,0.0
2016-03-11 00:00:00+05:30,481.6249394530956,488.57713437258445,479.5843471040239,481.43511962890625,7069736,0.0,0.0
2016-03-14 00:00:00+05:30,483.61807233985166,487.08231354750853,480.6995777741674,483.9265441894531,5482662,0.0,0.0
2016-03-15 00:00:00+05:30,485.94336362647044,487.7703940310044,481.7198433519431,484.2824401855469,4840112,0.0,0.0
2016-03-16 00:00:00+05:30,484.519712806752,486.7975506584539,477.1403941687532,484.8756103515625,5106094,0.0,0.0
2016-03-17 00:00:00+05:30,492.42750354845424,497.1743842326209,485.235260982827,-115.96944564807069,7768425,5.200703,0.0
2016-03-18 00:00:00+05:30,488.2320138304929,493.9378185700857,487.0093329455426,492.52337646484375,6475294,0.0,0.0
2016-03-21 00:00:00+05:30,492.882966984176,499.3799529032717,490.3896575356339,497.36614990234375,5864774,0.0,0.0
2016-03-22 00:00:00+05:30,497.22225406692985,504.53435038300677,496.5749750467479,502.4246520996094,7076381,0.0,0.0
2016-03-23 00:00:00+05:30,501.96913066761056,501.96913066761056,490.2218578096591,493.4823303222656,7756138,0.0,0.0
2016-03-28 00:00:00+05:30,493.865885046403,494.6809957446613,486.9853179427658,489.2628479003906,8339413,0.0,0.0
2016-03-29 00:00:00+05:30,490.89317003865557,499.61970962978916,489.16702347288333,496.86273193359375,7324579,0.0,0.0
2016-03-30 00:00:00+05:30,499.9553686633203,504.2946498020568,499.9553686633203,502.0411376953125,6670193,0.0,0.0
2016-03-31 00:00:00+05:30,499.1402210200633,506.3324932856792,495.16053287815095,501.1540832519531,14229585,0.0,0.0
2016-04-01 00:00:00+05:30,498.2292468585364,501.68148084136834,491.46853334758987,495.9996643066406,5713883,0.0,0.0
2016-04-04 00:00:00+05:30,498.66078028558377,499.7156296294497,491.61240967539027,496.2873840332031,3983929,0.0,0.0
2016-04-05 00:00:00+05:30,494.5132313996752,499.81146611457586,490.1259732862883,492.40350341796875,4734755,0.0,0.0
2016-04-06 00:00:00+05:30,494.8728497382337,497.0785027594699,490.3177892408814,495.66400146484375,3226244,0.0,0.0
2016-04-07 00:00:00+05:30,496.21534804120233,502.4965841471067,490.07801409257615,497.3421630859375,4056197,0.0,0.0
2016-04-08 00:00:00+05:30,496.6948651344528,505.58926587291506,494.4413234905473,496.91064453125,6189521,0.0,0.0
2016-04-11 00:00:00+05:30,497.2222925695614,501.2978759298035,495.30435534805395,498.8045959472656,4757307,0.0,0.0
2016-04-12 00:00:00+05:30,498.80457727705306,507.0276504563902,497.72573947675045,502.2088928222656,5152580,0.0,0.0
2016-04-13 00:00:00+05:30,504.6781877509038,512.9972154561194,504.6781877509038,511.1512145996094,7401784,0.0,0.0
2016-04-18 00:00:00+05:30,511.031328068155,511.51080497102294,506.0447091930662,510.5278625488281,8798824,0.0,0.0
2016-04-20 00:00:00+05:30,512.661610884453,512.661610884453,496.6469050022382,497.36614990234375,10008978,0.0,0.0
2016-04-21 00:00:00+05:30,499.33201364211413,504.41452830669743,496.26336121686654,499.2121887207031,5252190,0.0,0.0
2016-04-22 00:00:00+05:30,498.1812456973459,502.25682905176603,493.5302900400851,498.1572570800781,5401895,0.0,0.0
2016-04-25 00:00:00+05:30,500.7944093056657,500.7944093056657,485.3790934283242,487.584716796875,28224196,0.0,0.0
2016-04-26 00:00:00+05:30,486.8654986472989,490.9410819754929,483.077601468674,487.6086730957031,12197088,0.0,0.0
2016-04-27 00:00:00+05:30,488.06417088609345,491.92400421485354,487.1531647832181,488.78338623046875,6692966,0.0,0.0
2016-04-28 00:00:00+05:30,486.1942103224718,488.6875198736776,475.142163808332,477.8992004394531,28589468,0.0,0.0
2016-04-29 00:00:00+05:30,476.3409144865697,478.7862764932739,469.3404918767088,471.1864929199219,10835868,0.0,0.0
2016-05-02 00:00:00+05:30,469.41235740282156,475.8374071036487,468.93288049121236,473.2242431640625,4901531,0.0,0.0
2016-05-03 00:00:00+05:30,473.7276998780299,477.0601088734721,466.4156323420999,467.8780517578125,8109395,0.0,0.0
2016-05-04 00:00:00+05:30,467.03893866953644,471.6659352473908,466.5354731337539,468.9808349609375,6251608,0.0,0.0
2016-05-05 00:00:00+05:30,469.89187968660957,471.54608996270576,465.5286098270219,467.6143493652344,9998709,0.0,0.0
2016-05-06 00:00:00+05:30,466.53549378948736,468.35753570324,463.6586026082446,464.5935974121094,6806351,0.0,0.0
2016-05-09 00:00:00+05:30,467.49441285511676,472.768717885061,466.4395636661804,471.37823486328125,7082682,0.0,0.0
2016-05-10 00:00:00+05:30,471.3782595530663,472.14542263974784,468.93289767163617,471.1145324707031,3345090,0.0,0.0
2016-05-11 00:00:00+05:30,465.96010232439215,470.2514650730179,465.0970438682559,467.6862487792969,5694872,0.0,0.0
2016-05-12 00:00:00+05:30,467.97396399699824,476.7005035696419,467.51844612331826,476.02923583984375,5900836,0.0,0.0
2016-05-13 00:00:00+05:30,474.18320103460826,474.9503640997311,467.4944242039891,469.0047912597656,6760184,0.0,0.0
2016-05-16 00:00:00+05:30,468.45344726490896,471.0906000673173,465.6245036799716,467.9499816894531,4304563,0.0,0.0
2016-05-17 00:00:00+05:30,470.01170578728147,471.37822972026413,463.34691780827427,464.689453125,5610730,0.0,0.0
2016-05-18 00:00:00+05:30,463.1311961797122,466.29577364921215,462.26813765420343,465.36077880859375,3797607,0.0,0.0
2016-05-19 00:00:00+05:30,465.91215978766263,466.00805517273886,453.39769386468663,456.0827941894531,4215701,0.0,0.0
2016-05-20 00:00:00+05:30,456.4663882410319,457.6650805873395,446.5650860613145,447.9316101074219,8558338,0.0,0.0
2016-05-23 00:00:00+05:30,449.44192498672356,451.0481873153618,443.83198637290195,445.9177551269531,8475783,0.0,0.0
2016-05-24 00:00:00+05:30,444.9828022536071,452.6305331093039,444.9828022536071,450.9283752441406,5668703,0.0,0.0
2016-05-25 00:00:00+05:30,455.4354855688725,456.8499572700629,451.2640067754246,456.0827941894531,4264311,0.0,0.0
2016-05-26 00:00:00+05:30,455.5074068312935,456.6581514141932,452.6784635223669,453.9970397949219,6548694,0.0,0.0
2016-05-27 00:00:00+05:30,455.0518995240065,468.4054647055286,454.9080564478161,467.3505859375,6184833,0.0,0.0
2016-05-30 00:00:00+05:30,468.16572619636884,470.61108803398304,462.6996302164388,464.4737243652344,4445929,0.0,0.0
2016-05-31 00:00:00+05:30,464.617573376503,466.5354810833415,458.6240527073677,459.2713317871094,10768049,0.0,0.0
2016-06-01 00:00:00+05:30,459.31925982104656,463.2270409204268,456.37046207667385,457.2335205078125,4173254,0.0,0.0
2016-06-02 00:00:00+05:30,457.665081492811,458.9357101537276,453.157968719144,458.5041809082031,4732138,0.0,0.0
2016-06-03 00:00:00+05:30,460.302201559661,461.6927141281524,458.31235763064905,460.1343994140625,3988879,0.0,0.0
2016-06-06 00:00:00+05:30,460.7817160423321,461.7406994741074,456.7301210893919,457.8089294433594,4002515,0.0,0.0
2016-06-07 00:00:00+05:30,458.9836517430422,460.7577459381247,456.274592299742,457.9288024902344,8747391,0.0,0.0
2016-06-08 00:00:00+05:30,459.34322546723666,459.34322546723666,455.0998107457256,457.4732360839844,5600539,0.0,0.0
2016-06-09 00:00:00+05:30,460.30222541302726,468.1896947733077,458.4802130778264,465.6484375,7219470,0.0,0.0
2016-06-10 00:00:00+05:30,467.0149226482003,472.00154139366424,464.28187483026625,468.3095397949219,7530182,0.0,0.0
2016-06-13 00:00:00+05:30,465.04910980104654,471.5460665723654,461.76464848835303,470.4192810058594,4713976,0.0,0.0
2016-06-14 00:00:00+05:30,470.34735154185086,472.4810385670609,464.76140121489937,468.0937805175781,5041354,0.0,0.0
2016-06-15 00:00:00+05:30,469.89181936110833,473.00844873001984,466.8950739875999,472.0974426269531,5136069,0.0,0.0
2016-06-16 00:00:00+05:30,470.371308806958,471.64193738750356,463.6825616104614,468.1177673339844,4325272,0.0,0.0
2016-06-17 00:00:00+05:30,468.4534032242159,469.2445548990868,465.1449829939904,467.44647216796875,4861844,0.0,0.0
2016-06-20 00:00:00+05:30,466.12793006529773,475.93330685428356,464.1380565499081,474.7825622558594,4965096,0.0,0.0
2016-06-21 00:00:00+05:30,476.6525104498893,476.676499066413,469.74798394469593,473.296142578125,6430108,0.0,0.0
2016-06-22 00:00:00+05:30,472.2892981867102,472.7208274526347,468.5014006431829,470.1316223144531,5901987,0.0,0.0
2016-06-23 00:00:00+05:30,469.86789703112396,470.85083951682446,465.09705722540843,470.1076354980469,4540016,0.0,0.0
2016-06-24 00:00:00+05:30,462.65167505304976,462.65167505304976,447.54800458537864,456.20263671875,11530618,0.0,0.0
2016-06-27 00:00:00+05:30,450.95231222413696,459.5350374399229,450.95231222413696,458.2164611816406,4228907,0.0,0.0
2016-06-28 00:00:00+05:30,458.57613825980144,461.04545938268905,457.9048409711088,459.2474060058594,3509696,0.0,0.0
2016-06-29 00:00:00+05:30,461.2611901815399,464.59359923999006,460.30223629823064,463.61065673828125,3472319,0.0,0.0
2016-06-30 00:00:00+05:30,466.05597705798266,468.6931295441819,463.68255163745573,464.689453125,5887945,0.0,0.0
2016-07-01 00:00:00+05:30,466.415647874292,468.3575442872609,465.0970714944459,466.75128173828125,3050603,0.0,0.0
2016-07-04 00:00:00+05:30,467.73419904021324,476.4127904265127,467.73419904021324,473.1043701171875,3601316,0.0,0.0
2016-07-05 00:00:00+05:30,472.8166667882942,480.8719674250919,470.03567119496995,476.17303466796875,5242583,0.0,0.0
2016-07-07 00:00:00+05:30,475.88540261038315,479.7212478313032,472.84070914442674,473.6797790527344,5551423,0.0,0.0
2016-07-08 00:00:00+05:30,473.2481644422065,474.20714773146705,468.1416914274508,469.1246337890625,3295393,0.0,0.0
2016-07-11 00:00:00+05:30,475.16609963422366,477.06004804778576,472.5289472985917,475.88531494140625,3815035,0.0,0.0
2016-07-12 00:00:00+05:30,477.20391333760875,481.87885736600043,475.1661217676889,481.1116943359375,4507697,0.0,0.0
2016-07-13 00:00:00+05:30,481.97481347679627,487.4888575354408,481.47134790356216,483.6769714355469,6883407,0.0,0.0
2016-07-14 00:00:00+05:30,483.3653189077556,486.24221013230715,478.6424266659899,481.8309631347656,4964987,0.0,0.0
2016-07-15 00:00:00+05:30,483.7968200988722,489.55060221424463,481.1596675007739,485.3311462402344,6457762,0.0,0.0
2016-07-18 00:00:00+05:30,492.9069672968447,498.0613589190337,480.3205653005437,482.4782409667969,14817306,0.0,0.0
2016-07-19 00:00:00+05:30,482.35834874962694,490.4855562000701,477.2279162893347,488.0162353515625,7683649,0.0,0.0
2016-07-20 00:00:00+05:30,489.0471630658201,493.05083987091575,487.4169119100255,490.50958251953125,5660441,0.0,0.0
2016-07-21 00:00:00+05:30,490.9889943792921,491.4684712607802,481.87884500312936,482.5261535644531,3097170,0.0,0.0
2016-07-22 00:00:00+05:30,482.35836106326934,488.01624780963937,481.9268318348799,486.6017761230469,3184126,0.0,0.0
2016-07-25 00:00:00+05:30,486.19421153927993,490.8691854236363,483.0056752105581,490.3896789550781,3803482,0.0,0.0
2016-07-26 00:00:00+05:30,490.50953497346666,496.1674214618622,486.7695856219846,491.01300048828125,4853316,0.0,0.0
2016-07-27 00:00:00+05:30,490.5335351671507,491.9480069078209,483.7728512453132,485.7626953125,5090697,0.0,0.0
2016-07-28 00:00:00+05:30,486.64971829281416,494.10565817751626,485.73871215432973,492.1158142089844,7204399,0.0,0.0
2016-07-29 00:00:00+05:30,490.9890016506647,491.42053085039475,485.2352199023368,486.625732421875,4444057,0.0,0.0
2016-08-01 00:00:00+05:30,488.11214342685025,489.21494034437217,481.90287299033315,484.03656005859375,3681961,0.0,0.0
2016-08-02 00:00:00+05:30,483.3173462226852,489.0710988316514,482.50220591232227,485.61883544921875,3558227,0.0,0.0
2016-08-03 00:00:00+05:30,486.38603401948984,486.38603401948984,475.40589419633784,476.58062744140625,5479056,0.0,0.0
2016-08-04 00:00:00+05:30,479.00201325673686,479.48149019736866,471.52211389761356,476.1251220703125,4701579,0.0,0.0
2016-08-05 00:00:00+05:30,478.5225431411418,488.59164766592323,478.06702526972794,487.2730712890625,5588302,0.0,0.0
2016-08-08 00:00:00+05:30,489.0231634889895,495.7838768905605,488.4238320924273,493.5063171386719,6256252,0.0,0.0
2016-08-09 00:00:00+05:30,492.42747355601784,496.02355030585494,489.5505826135172,494.2015380859375,6133687,0.0,0.0
2016-08-10 00:00:00+05:30,494.4652778758998,496.04755168654344,480.44044524880655,481.2315673828125,6217306,0.0,0.0
2016-08-11 00:00:00+05:30,480.4164991606359,490.4376561430615,479.2897135456284,486.2422180175781,6539201,0.0,0.0
2016-08-12 00:00:00+05:30,487.6326870230658,500.0512579612368,487.6326870230658,496.6469421386719,7552641,0.0,0.0
2016-08-16 00:00:00+05:30,496.8627304949404,500.9623027269746,486.9134803939407,491.42059326171875,6169134,0.0,0.0
2016-08-17 00:00:00+05:30,491.0369606264421,493.2905315972408,482.9337123951378,485.8585510253906,7147050,0.0,0.0
2016-08-18 00:00:00+05:30,487.1531964435055,490.8212392521532,487.1531964435055,488.1361389160156,3576481,0.0,0.0
2016-08-19 00:00:00+05:30,488.11211077650074,490.0300478734868,482.8857536056207,486.625732421875,3774054,0.0,0.0
2016-08-22 00:00:00+05:30,485.2352673647098,488.92726931060116,482.93374853173384,485.1633605957031,3084774,0.0,0.0
2016-08-23 00:00:00+05:30,485.23526945421094,486.67372980950256,481.87890134870815,484.4920654296875,3378378,0.0,0.0
2016-08-24 00:00:00+05:30,485.09139617769665,490.00607879564075,484.7557623423017,489.31085205078125,4024092,0.0,0.0
2016-08-25 00:00:00+05:30,489.64647452259305,493.3864238585435,483.79679729906223,485.57086181640625,6904382,0.0,0.0
2016-08-26 00:00:00+05:30,488.0642410867914,494.2495530233444,486.48196710157947,492.85906982421875,4448703,0.0,0.0
2016-08-29 00:00:00+05:30,492.54729871943493,508.13044475520246,491.99588554593527,507.0276184082031,7473162,0.0,0.0
2016-08-30 00:00:00+05:30,509.20936271246984,512.3259924106436,504.89401110414695,511.3190612792969,8385786,0.0,0.0
2016-08-31 00:00:00+05:30,510.59980193829114,514.9630710709106,502.0170771938291,508.2503356933594,10750870,0.0,0.0
2016-09-01 00:00:00+05:30,504.89396934507255,514.3637416644306,491.80413160391174,493.4823303222656,19669605,0.0,0.0
2016-09-02 00:00:00+05:30,494.39335768705564,495.0886140038984,480.58430399158686,485.882568359375,12979505,0.0,0.0
2016-09-06 00:00:00+05:30,489.02313232421875,491.46849407595744,486.67369549586056,489.02313232421875,5312062,0.0,0.0
2016-09-07 00:00:00+05:30,490.03007529087506,492.4514484850412,485.738712583955,487.9443359375,5966010,0.0,0.0
2016-09-08 00:00:00+05:30,490.53352426529193,496.7188357231474,489.1670002488685,495.49615478515625,5633288,0.0,0.0
2016-09-09 00:00:00+05:30,496.26335815011026,503.40765316139067,493.86594391506736,500.8424072265625,7047053,0.0,0.0
2016-09-12 00:00:00+05:30,494.0576463010995,506.33240144338856,493.45828546390914,501.77728271484375,15545572,0.0,0.0
2016-09-14 00:00:00+05:30,502.49657763741595,507.77088262825345,499.09226210118624,500.9382629394531,8586131,0.0,0.0
2016-09-15 00:00:00+05:30,502.01706244210106,513.1410438558261,502.01706244210106,510.647705078125,14477715,0.0,0.0
2016-09-16 00:00:00+05:30,511.6067267828602,524.4808152318217,507.8188295118773,515.706298828125,18148264,0.0,0.0
2016-09-19 00:00:00+05:30,514.2678621517025,521.6758544554153,513.5246876936947,518.9907836914062,7696922,0.0,0.0
2016-09-20 00:00:00+05:30,519.7579539836183,520.1175469089035,512.5896704988146,515.0590209960938,5321678,0.0,0.0
2016-09-21 00:00:00+05:30,514.9631543736095,520.1894827321003,512.5657695956938,514.1240844726562,5050374,0.0,0.0
2016-09-22 00:00:00+05:30,519.2784747140546,525.4158384603196,517.360507922227,522.13134765625,8658390,0.0,0.0
2016-09-23 00:00:00+05:30,522.1553756253018,531.9607533706503,522.1553756253018,528.772216796875,14346160,0.0,0.0
2016-09-26 00:00:00+05:30,529.0598845774659,541.5983101172699,527.5495469685593,530.8818969726562,17635483,0.0,0.0
2016-09-27 00:00:00+05:30,535.5808018912585,539.8721646465665,530.594182829442,532.4641723632812,8941345,0.0,0.0
2016-09-28 00:00:00+05:30,531.2175847596093,531.2655619990554,520.8607640778941,522.946533203125,11454533,0.0,0.0
